port-name,country,Industries,Import_capacity,Export_capacity,Import_sector,Export_sector,import_correction,export_correction
Susaki Ko,Japan,10,60.09782819482948,437.3397711411775,11087.684417138466,80686.53246098713,0.005420232569203991,0.005420232569203991
Susaki Ko,Japan,11,10.614867994433999,80.41468173580816,405.02099037822825,3068.303256777684,0.02620819228287729,0.026208192282877293
Suva Harbor,Fiji,1,244695.72627180984,55023.84881506399,56548.467601294455,12715.85074011827,4.327185804522287,4.327185804522286
Suva Harbor,Fiji,2,294.2191863533952,80.9000923544201,2084.649203864026,573.2063745040738,0.1411360653907822,0.1411360653907821
Suva Harbor,Fiji,3,22203.0627650342,3149.989206341064,57950.95504864602,8221.608200282455,0.38313540728355877,0.3831354072835586
Suva Harbor,Fiji,4,34244.99302800934,8013.407811944104,53291.261084029036,12470.278721617104,0.6426005377131578,0.6426005377131581
Suva Harbor,Fiji,5,1386.2955797023624,333.8400310566464,10417.222067028388,2508.617779137259,0.13307728017915016,0.13307728017915016
Suva Harbor,Fiji,6,4658.477062367091,1471.2460256048676,30861.517574181074,9746.722902629754,0.1509477637050616,0.15094776370506155
Suva Harbor,Fiji,7,162604.39844967198,25645.25191760381,167357.6348596566,26394.91149828058,0.9715983294459759,0.9715983294459766
Suva Harbor,Fiji,8,2417.4958177724943,658.9233213890955,36378.68442094811,9915.534657885692,0.06645363504075524,0.06645363504075523
Suva Harbor,Fiji,9,6016.127660601145,2205.8056781727264,18950.267556877894,6948.0918853501935,0.3174692727975561,0.3174692727975561
Suva Harbor,Fiji,10,9370.216894784995,4014.2518531014343,17361.082686673795,7437.58219573493,0.5397253768036878,0.5397253768036877
Suva Harbor,Fiji,11,941.80458407363,237.38742393901467,5557.296079251106,1400.7493939068245,0.16947173061193932,0.16947173061193935
Swanport,U.S.A.,1,216.144252288926,7181.527116193406,106.57510516265364,3541.024105575878,2.028093258355685,2.0280932583556845
Swanport,U.S.A.,2,0.3083027083479767,9.594464690038185,41.68056682868346,1297.110650897092,0.0073967973999770785,0.007396797399977078
Swanport,U.S.A.,3,122217.71353699031,5680737.689514689,102385.44451744626,4758924.354708517,1.1937020356068746,1.1937020356068746
Swanport,U.S.A.,4,665.8394342330729,66807.81932759556,149.48379877403295,14998.64097475859,4.4542581851267276,4.454258185126727
Swanport,U.S.A.,5,0.2269570600937852,20.451573608590923,54.728013137789404,4931.655303769422,0.0041469998101771495,0.004146999810177149
Swanport,U.S.A.,6,0.01795679314340228,0.8363275530271639,0.606108811002986,28.2291773773971,0.029626352261217688,0.02962635226121769
Swanport,U.S.A.,7,50928.113389361315,5120430.095138602,45579.18967788699,4582636.956417014,1.1173545152793576,1.1173545152793574
Swanport,U.S.A.,8,190.91558628876015,8659.20926867621,2305.4191558850625,104565.0976480746,0.0828116595636886,0.0828116595636886
Swanport,U.S.A.,9,13.057885809670536,257.04255250923046,116.22144702459599,2287.8020098318057,0.1123534953656797,0.11235349536567969
Swanport,U.S.A.,10,0.4839967355971021,38.51616769531076,44.90326242755363,3573.374484835178,0.010778654142958465,0.010778654142958465
Swanport,U.S.A.,11,0.1725552420017809,16.689548508657026,22.177691911706674,2145.0270688772184,0.007780577108238041,0.0077805771082380395
Swinoujscie,Poland,1,43860.4527896429,9828.552701647866,299210.18815423216,67049.08217085889,0.14658743093010723,0.1465874309301073
Swinoujscie,Poland,2,14.493546018923874,13.059645951623603,2142.1513754181324,1930.2204237125331,0.006765883207527685,0.006765883207527686
Swinoujscie,Poland,3,861372.9862986902,205111.96264527726,464933.13755577226,110710.86493281658,1.8526814217353178,1.852681421735317
Swinoujscie,Poland,4,30227.565124631754,10445.667054186128,165390.91319257437,57153.7404972667,0.1827643643846142,0.18276436438461413
Swinoujscie,Poland,5,189.26264598800446,342.8629000383758,4828.925684602596,8747.946303136763,0.03919353047645423,0.03919353047645423
Swinoujscie,Poland,6,1496.636125097881,412.01345775586776,55518.260576236135,15283.788841533102,0.02695754711267911,0.026957547112679104
Swinoujscie,Poland,7,178517.830823072,81247.65250290262,530093.6986413627,241258.0772610728,0.33676655896988705,0.336766558969887
Swinoujscie,Poland,8,9699.51427613288,4407.957582030013,92386.58045649098,41985.20835245134,0.10498834601526161,0.10498834601526162
Swinoujscie,Poland,9,1487.8975566919876,1398.2359894069791,9406.057577144213,8839.243107595104,0.15818503602480927,0.15818503602480932
Swinoujscie,Poland,10,1878.9712410656716,1284.4685418749073,18549.101457492805,12680.20328436883,0.10129715692005511,0.10129715692005509
Swinoujscie,Poland,11,223.6668231466975,440.7029276480432,1711.947174219311,3373.142789095786,0.13065054022399666,0.13065054022399664
Sydney,Australia,1,77062.79583493427,1054.25008663817,84770.35806082735,1159.6926423666407,0.9090771538281992,0.9090771538281996
Sydney,Australia,2,376.4552061533821,45.561465173376554,2832.5924464570567,342.82182844096434,0.13290129563970415,0.1329012956397042
Sydney,Australia,3,768941.6771282955,193605.9220830599,487553.5631682238,122757.36895233496,1.5771429750847346,1.577142975084734
Sydney,Australia,4,49404.68066614028,1901.7387510405988,55500.976152587056,2136.4039934437455,0.8901587700063792,0.8901587700063781
Sydney,Australia,5,434.945813539523,52.348721751244135,5717.469160989038,688.1367584487335,0.07607313678352814,0.07607313678352809
Sydney,Australia,6,2711.315469647356,4.388697473275921,28851.014608857124,46.69997878623934,0.09397643398007206,0.09397643398007492
Sydney,Australia,7,202589.73586979834,36714.747488443994,416019.29236525856,75393.96408181332,0.48697197362647227,0.48697197362647227
Sydney,Australia,8,7208.328395705593,580.2795950595569,65861.10702326403,5301.902801265586,0.10944742233317463,0.10944742233317474
Sydney,Australia,9,3731.501258478561,169.79366234974995,18747.73280253962,853.0738683431757,0.19903746750503512,0.1990374675050357
Sydney,Australia,10,2114.6306194226977,79.30297809119769,15173.016552561618,569.0191885964798,0.13936784502259641,0.13936784502259628
Sydney,Australia,11,184.2439031270054,29.917273223253815,1715.0292882954075,278.48411227180327,0.10742901266142697,0.10742901266142701
Sydney,U.S.A.,1,4973.249999353367,3323.9992106218247,43247.277354907914,28905.42719709411,0.11499567842249328,0.11499567842249324
Sydney,U.S.A.,2,13.19045547701349,1.6947169727484153,1095.7248009497093,140.77932493437217,0.01203810981149718,0.01203810981149718
Sydney,U.S.A.,3,79440.91671464291,45958.7055495465,77885.83259809203,45059.047590234906,1.01996620007358,1.01996620007358
Sydney,U.S.A.,4,19133.8935913082,8342.270007225923,35769.591097676595,15595.340569910692,0.5349206687618813,0.5349206687618812
Sydney,U.S.A.,5,377.6149020503518,22.094364736569794,4872.239243699037,285.0762254074426,0.07750335793520353,0.07750335793520355
Sydney,U.S.A.,6,225.27639620029018,159.90507416905265,6946.60248581215,4930.818338948937,0.0324297232582976,0.0324297232582976
Sydney,U.S.A.,7,65190.045940499425,19780.02033837334,163535.09921787717,49619.96178864376,0.3986303017045104,0.39863030170451036
Sydney,U.S.A.,8,802.3969101676242,299.22543734709615,20720.56867527363,7727.000372725836,0.03872465677668125,0.03872465677668126
Sydney,U.S.A.,9,277.9843037744157,40.74091172622458,1425.0556909801785,208.8537637660707,0.19506908083235203,0.19506908083235194
Sydney,U.S.A.,10,362.8574583303768,93.35178885335417,4971.368495106659,1278.9764449181305,0.07298945123209818,0.07298945123209816
Sydney,U.S.A.,11,475.6162258227263,28.35468682314697,2085.080733331902,124.30570696433686,0.22810446531857043,0.22810446531857054
Szczecin,Poland,1,17633.18692245645,11129.932053484854,172318.1960527912,108765.92087866721,0.10232922190674726,0.10232922190674727
Szczecin,Poland,2,278.0042895716603,102.54767270176474,11891.020705149966,4386.250662680175,0.0233793461860896,0.0233793461860896
Szczecin,Poland,3,2245798.974623008,1294592.0093174975,245721.37709535385,141646.2180723616,9.139615776088991,9.13961577608899
Szczecin,Poland,4,20500.521232947536,10876.370184205987,155062.7481708372,82267.16929400968,0.13220790599146034,0.13220790599146037
Szczecin,Poland,5,674.8003755232905,269.89779296356244,33401.28258766732,13359.406395666021,0.02020282825224339,0.020202828252243385
Szczecin,Poland,6,3091.42229287688,1261.5182358167483,143566.70276303703,58585.335950046145,0.021533003359277565,0.021533003359277565
Szczecin,Poland,7,2286629.8122680066,1220250.4145537051,500414.33897795813,267044.01443135826,4.569473002988282,4.569473002988284
Szczecin,Poland,8,352924.4799475983,124655.28904896125,310619.68562715134,109712.95247611943,1.1361948269152105,1.1361948269152107
Szczecin,Poland,9,21311.555249489335,7063.596937621626,163916.84916230242,54329.331680059775,0.13001442718306327,0.1300144271830633
Szczecin,Poland,10,15878.382992397626,5765.811925977792,118257.25780486931,42941.973859127014,0.13426983922287283,0.13426983922287283
Szczecin,Poland,11,870.2748888587972,464.6943338707607,7674.02563188874,4097.643485719694,0.11340526219282437,0.11340526219282439
Tachibana,Japan,1,86706.05265689308,2942.4911062250962,542457.9708785025,18409.06956204289,0.15983920840258636,0.1598392084025871
Tachibana,Japan,2,85.5677266834782,18.569763589298155,3674.3448344643148,797.4001129415963,0.0232878868311099,0.02328788683110991
Tachibana,Japan,3,906388.9927733429,41643.749285390084,868454.8201230814,39900.87598508381,1.0436800761205807,1.0436800761205798
Tachibana,Japan,4,64275.12588992607,2793.032519258895,287789.90844052023,12505.717598522711,0.22334044386136045,0.2233404438613609
Tachibana,Japan,5,81.88524268737567,24.60163680745478,5201.10399161969,1562.6218742264043,0.015743819546641204,0.015743819546641207
Tachibana,Japan,6,10807.533954701514,3023.5704488075085,114277.39841934829,31970.823897067854,0.09457280358310723,0.09457280358310721
Tachibana,Japan,7,405559.1418734551,37663.91578386881,891914.9408329779,82831.34504804104,0.45470607488052056,0.4547060748805209
Tachibana,Japan,8,21377.019101254515,3147.5933097043985,184192.23954471984,27120.818770115926,0.11605819633928938,0.11605819633928936
Tachibana,Japan,9,4103.834460381845,1394.1921080474172,31328.235669603717,10643.114226772946,0.13099475194396595,0.13099475194396595
Tachibana,Japan,10,2010.223715076782,336.70173837674713,40068.81637502647,6711.312789211017,0.05016928117521549,0.05016928117521548
Tachibana,Japan,11,21.86308697214697,6.203912320584198,924.8431766839469,262.43530868936233,0.023639777557247842,0.023639777557247846
Tacoma,U.S.A.,1,33625.44061053334,4846200.241715572,178816.11175990637,826773.6127091071,0.18804480356715114,5.861580688135319
Tacoma,U.S.A.,2,6497.7159364888885,3777.934295955556,10152.26051392886,13270.672465670208,0.6400265170081134,0.284682958284794
Tacoma,U.S.A.,3,284682.49304250005,89634.18569583334,69199.93355817822,727777.9650339005,4.113912808935863,0.12316144483937227
Tacoma,U.S.A.,4,194954.87131076664,1625858.4882757335,156465.57004403244,650306.7802479232,1.2459921454662681,2.500140760728176
Tacoma,U.S.A.,5,419021.4477329999,5955.197404333332,26443.52976554084,100663.06089073056,15.84589695279774,0.05915970914889704
Tacoma,U.S.A.,6,233298.43935416668,984443.2817158335,126156.76054826625,380188.5727526749,1.8492741755596138,2.5893552628059813
Tacoma,U.S.A.,7,1365734.8332366669,212404.11625650004,322048.6307709522,1322248.7976758587,4.240772053485321,0.16063853991007343
Tacoma,U.S.A.,8,601069.8030575,17883.148944500008,97205.41847629928,251755.25874199806,6.183501007241211,0.07103386453121475
Tacoma,U.S.A.,9,1233617.761051667,70388.07636991669,88368.87111071065,142239.61120343438,13.959867830677172,0.4948556578184542
Tacoma,U.S.A.,10,883935.1309098334,13785.220065166666,216729.19820494513,93848.38428449667,4.078523513356792,0.14688819813218587
Tacoma,U.S.A.,11,739890.5461142223,6479.2788835833335,18551.206184093026,65056.043311013535,39.88368943625084,0.09959534201315985
Taganrog,Russia,1,101.12708143540645,2186.5535255957707,1655.8898494921266,35803.384583168525,0.06107114036988805,0.06107114036988805
Taganrog,Russia,2,0.8108447590484711,15.6111375201665,229.84405314433303,4425.171503900844,0.0035278039520965656,0.0035278039520965656
Taganrog,Russia,3,13187.799969287666,163738.8693928307,5574.794767381543,69216.29039217431,2.365611743494177,2.365611743494177
Taganrog,Russia,4,1029.9063841694385,23827.83175347806,1701.889647035333,39374.78279178476,0.6051546209024308,0.6051546209024308
Taganrog,Russia,5,27.879871698052526,646.8296664928122,463.1409989653913,10745.147651481402,0.060197373500366524,0.060197373500366524
Taganrog,Russia,6,33.835927113954575,857.3929007558786,1650.3273304007178,41818.83157046442,0.020502555154157713,0.020502555154157713
Taganrog,Russia,7,8578.805787729181,133089.59787013585,11076.935719343148,171845.00465430776,0.7744746385725073,0.7744746385725074
Taganrog,Russia,8,325.82969782707954,7484.916161594527,4623.748427624158,106216.1293579761,0.07046873395629402,0.07046873395629401
Taganrog,Russia,9,460.9401259946032,10970.532239086871,2378.271162662735,56603.664970551145,0.1938131081228476,0.19381310812284763
Taganrog,Russia,10,48.88161916440883,1219.3308290267285,1620.60605803708,40425.31655152035,0.03016255488000305,0.030162554880003054
Taganrog,Russia,11,23.72973059067915,508.85584956275426,90.76249094759561,1946.2936700053253,0.26144864847726806,0.26144864847726806
Tagonoura Ko,Japan,1,255031.49000000002,0.0,81343.89742233278,20220.889299594142,3.135225850759171,0.0
Tagonoura Ko,Japan,2,242.03466666666674,0.0,2924.2846865479487,1252.8795269188408,0.08276713542291368,0.0
Tagonoura Ko,Japan,3,66086.37000000001,0.0,135199.98177430508,31990.11243758884,0.4888045777278337,0.0
Tagonoura Ko,Japan,4,94.48763333333335,402.67612,59985.524325968865,16631.56937277307,0.0015751739172917068,0.024211552799052523
Tagonoura Ko,Japan,5,12.245819833333332,20.018495,8802.188535514933,3157.831539036951,0.0013912244419582798,0.006339316949790511
Tagonoura Ko,Japan,6,75533.88801,0.39501000000000003,57109.55721438418,15306.56903948962,1.3226137917065706,2.5806567035428286e-05
Tagonoura Ko,Japan,7,160129.45526666666,5087.403371166666,278183.8186921405,65531.535746636044,0.5756246212288795,0.07763290320001115
Tagonoura Ko,Japan,8,27.521690000000003,201.42850000000004,69159.54707289148,34053.97946719784,0.0003979449138235855,0.005914976844160726
Tagonoura Ko,Japan,9,43.1601625,1486.8265756412468,29417.048690470525,17042.08503965215,0.0014671819377306014,0.08724440537538797
Tagonoura Ko,Japan,10,908.3939343010807,592.6641929117973,19710.97456602707,12860.047157478586,0.046085693594610316,0.0460856935946103
Tagonoura Ko,Japan,11,0.0,0.039900000000000005,3636.1395790521647,550.1453494525647,0.0,7.252628789774094e-05
Tai-Chung Kang,Taiwan,1,2222644.915856261,538165.3142030037,3274317.6895137317,792805.0925303843,0.6788116263044547,0.6788116263044545
Tai-Chung Kang,Taiwan,2,2499.4556943160496,1039.7765551968944,32846.01926962267,13663.98326074132,0.07609615259002321,0.07609615259002321
Tai-Chung Kang,Taiwan,3,13646109.271139305,2138220.2207318973,5290273.590987836,828937.3726017161,2.5794713707030055,2.5794713707030064
Tai-Chung Kang,Taiwan,4,530171.8345073131,166364.2838051566,1863730.2207152387,584825.7549619793,0.28446812130558813,0.2844681213055883
Tai-Chung Kang,Taiwan,5,10053.924237390558,9564.146618627059,88706.88557068618,84385.52346800009,0.11333871291624907,0.11333871291624906
Tai-Chung Kang,Taiwan,6,178484.30384169533,83222.61525918015,842418.715613984,392798.062057362,0.2118712470812211,0.21187124708122107
Tai-Chung Kang,Taiwan,7,7848249.615995593,1515009.2816184384,6705979.512537819,1294507.909525643,1.1703360562498188,1.1703360562498188
Tai-Chung Kang,Taiwan,8,1408977.940455613,417318.9644096014,1110543.1990589402,328926.8940672977,1.2687286200568897,1.26872862005689
Tai-Chung Kang,Taiwan,9,68395.88604178572,52089.05548031509,233208.5191129699,177607.34151665433,0.29328210779750147,0.2932821077975016
Tai-Chung Kang,Taiwan,10,49415.53721208165,18741.730366061995,245204.04770000145,92998.04081734967,0.20152822792117944,0.20152822792117947
Tai-Chung Kang,Taiwan,11,8183.057005213254,9147.770629176654,45675.41911162401,51060.16702052283,0.1791566922509253,0.1791566922509253
Taicang,China,1,5968515.356631847,1400550.1124342424,5637012.002266994,1322760.7406246965,1.0588083463777502,1.0588083463777498
Taicang,China,2,23778.859365634533,18706.600687773396,92301.09845585884,72612.3892364647,0.25762271265933306,0.25762271265933306
Taicang,China,3,8257820.927746383,1692362.309640738,8368081.162676042,1714959.1021214407,0.9868237134910389,0.9868237134910389
Taicang,China,4,664393.4863815315,214299.4982634228,3339319.9268921316,1077094.5223612385,0.19896071683070965,0.19896071683070962
Taicang,China,5,27717.187905548377,19446.94328557089,196427.12842783326,137817.27205879212,0.1411067204789464,0.1411067204789464
Taicang,China,6,3452562.379620752,1408682.1448913259,1628911.5928630286,664613.2420421873,2.119551726900301,2.1195517269003012
Taicang,China,7,8685078.830380043,2243897.671083906,9813644.042951973,2535476.469804568,0.8850003925521988,0.8850003925521989
Taicang,China,8,822568.2930844977,298021.57237021544,2555460.9956920035,925859.3000358379,0.321886459809476,0.3218864598094761
Taicang,China,9,110601.84568648222,64273.94706619602,807591.7954416429,469315.06422098016,0.13695266137021372,0.13695266137021378
Taicang,China,10,73432.33238281953,37169.22516888103,726531.9769160795,367748.5075866134,0.10107240247637658,0.10107240247637661
Taicang,China,11,12183.901992888685,9651.883279463862,63173.702592540634,50045.15007676954,0.19286350954403808,0.1928635095440381
Takamatsu,Japan,1,2502.28520463573,1482.894768556843,10410.28472955121,6169.30345751134,0.24036664410653488,0.24036664410653483
Takamatsu,Japan,2,6.922542451908914,0.3982044350062628,991.0291582516235,57.006830767429626,0.006985205626161074,0.006985205626161094
Takamatsu,Japan,3,12858.913535549027,8408.410279905225,23590.86452666725,15426.005256937216,0.5450802161579639,0.5450802161579639
Takamatsu,Japan,4,3214.5369005869984,1303.2877923839471,8327.832458186176,3376.399996463221,0.3859992280977196,0.38599922809771975
Takamatsu,Japan,5,96.23060447886432,5.922579371913138,1809.9604660633995,111.39527365890953,0.053167241099007265,0.053167241099007286
Takamatsu,Japan,6,136.5757252691418,26.047143630643266,7329.208143702139,1397.7955221668026,0.018634444893818297,0.018634444893818304
Takamatsu,Japan,7,13366.06977562235,3078.94369284139,63802.96996877458,14697.345986341756,0.2094897742560222,0.20948977425602233
Takamatsu,Japan,8,1499.578680027565,212.96749111971326,13203.074566070009,1875.0771152272844,0.11357799068114523,0.11357799068114527
Takamatsu,Japan,9,1302.5491206446418,57.06007788000903,7751.695283844529,339.57440037222125,0.16803409743921588,0.1680340974392156
Takamatsu,Japan,10,972.8346305540828,89.73017580692219,7139.066850567533,658.4775083859255,0.13626915826915748,0.13626915826915753
Takamatsu,Japan,11,113.42729652879325,10.10304756513681,844.130947823926,75.18732596173844,0.13437168347067002,0.13437168347067005
Takoradi,Ghana,1,47434.8886520964,71966.76206850674,244522.4544903755,370981.9882108734,0.19398990882435893,0.19398990882435896
Takoradi,Ghana,2,446.11867027044065,488.51061500496036,2383.7294689086825,2610.240786730833,0.18715155225843744,0.18715155225843744
Takoradi,Ghana,3,18734945.226452664,28568665.46175725,355326.6820858587,541832.8683349525,52.725973508304335,52.72597350830432
Takoradi,Ghana,4,20082.452847567783,30572.907799836736,137386.23687272257,209152.576368926,0.1461751431926371,0.14617514319263714
Takoradi,Ghana,5,165.384890535174,209.13454039581487,6697.3401662658625,8469.00314178672,0.024694115339729747,0.02469411533972975
Takoradi,Ghana,6,1663.0553946533344,2436.303872667762,55776.55119890315,81710.22331956991,0.029816389843157574,0.02981638984315758
Takoradi,Ghana,7,7468632.106910521,10851607.765929086,422603.852283598,614025.5912604134,17.672891684618445,17.67289168461845
Takoradi,Ghana,8,58260.55717102844,72007.41686425218,87791.25939880965,108506.03082991752,0.6636259414660862,0.6636259414660861
Takoradi,Ghana,9,2203.8328985110334,1903.9943537746742,20154.860862686495,17412.727303234387,0.10934498201330071,0.1093449820133007
Takoradi,Ghana,10,2663.1343380542685,3108.7534042074712,23181.632255791123,27060.586903373794,0.11488122616512378,0.11488122616512378
Takoradi,Ghana,11,321.9165067050821,601.9177070581293,2488.491020048094,4652.966771270096,0.12936213316086653,0.12936213316086653
Takuma,Japan,1,21547.109296379305,6510.471810738416,8901.697638699043,2689.6532034673096,2.420561804155859,2.420561804155859
Takuma,Japan,2,221.50966965535517,66.46470058249143,1118.277219728444,335.54273586843897,0.19808117857318538,0.19808117857318538
Takuma,Japan,3,32674.511150974977,9901.464227814255,13921.487790421836,4218.674082617502,2.3470559787047662,2.3470559787047667
Takuma,Japan,4,12759.392217576575,3856.159802010598,10377.145334874016,3136.1941084340565,1.2295666877379703,1.2295666877379698
Takuma,Japan,5,113.8624427373869,34.41002592604341,2931.863347900348,886.0295931429328,0.038836203883420906,0.038836203883420906
Takuma,Japan,6,3366.3362567913346,933.0454527551839,13153.93624258451,3645.8688202091453,0.25591854747578663,0.2559185474757865
Takuma,Japan,7,21658.003537118555,6418.878253416156,37635.1411417382,11154.093156598083,0.5754728926232019,0.5754728926232017
Takuma,Japan,8,2652.9241874291283,791.3857455228494,29698.664549591274,8859.318293745699,0.08932806332080137,0.08932806332080134
Takuma,Japan,9,826.6203765285416,248.33585447252062,16161.569174983644,4855.308681769151,0.051147284498095656,0.05114728449809567
Takuma,Japan,10,145.19817826653997,43.85228234599888,11633.98902680388,3513.6595906673556,0.012480515318693677,0.012480515318693675
Takuma,Japan,11,24.293800136349496,7.341654805035878,489.09993132593627,147.8073764009055,0.04967042230100029,0.04967042230100027
Talara,Peru,1,0.0,0.0,0.0,0.0,1.0,1.0
Talara,Peru,2,0.0,0.0,0.0,0.0,1.0,1.0
Talara,Peru,3,0.0,0.0,0.0,0.0,1.0,1.0
Talara,Peru,4,0.0,0.0,0.0,0.0,1.0,1.0
Talara,Peru,5,0.0,0.0,0.0,0.0,1.0,1.0
Talara,Peru,6,0.0,0.0,0.0,0.0,1.0,1.0
Talara,Peru,7,181921.0139338926,906076.2662672419,48859.38957057546,243349.20038589288,3.7233583049807626,3.723358304980762
Talara,Peru,8,0.0,0.0,0.0,0.0,1.0,1.0
Talara,Peru,9,0.0,0.0,0.0,0.0,1.0,1.0
Talara,Peru,10,0.0,0.0,0.0,0.0,1.0,1.0
Talara,Peru,11,0.0,0.0,0.0,0.0,1.0,1.0
Talinn,Estonia,1,8763.303459495508,7838.226755811289,19571.749290998014,17505.70542944119,0.4477526933949727,0.44775269339497265
Talinn,Estonia,2,364.3493336987966,186.68146057362662,2668.8159915326364,1367.4197294221908,0.13652096467301203,0.13652096467301206
Talinn,Estonia,3,65847.40234727168,50332.69415504065,38203.32125372216,29202.003660362076,1.723604131430226,1.7236041314302257
Talinn,Estonia,4,15708.69841909936,11116.519427232328,25216.280108244024,17844.71636205099,0.622958594672482,0.6229585946724819
Talinn,Estonia,5,1025.547623965917,568.6376136632963,7273.242094278617,4032.8103068409814,0.1410028169930777,0.14100281699307768
Talinn,Estonia,6,1562.6814198437366,906.1892115404945,23076.29861674627,13381.801679624106,0.06771802730571845,0.06771802730571846
Talinn,Estonia,7,70096.1141570394,41559.45302975868,119229.29073423069,70690.13978349163,0.5879101831888599,0.58791018318886
Talinn,Estonia,8,8077.83060009874,4507.028287946004,60443.63488781895,33724.54632340891,0.133642369706767,0.13364236970676702
Talinn,Estonia,9,4739.580291305767,2467.4209997536095,31441.654796759685,16368.495635539752,0.15074207518473928,0.15074207518473925
Talinn,Estonia,10,5080.028638335273,2797.2813487619856,23007.07823663195,12668.682683239414,0.22080285841106212,0.220802858411062
Talinn,Estonia,11,379.0697301962942,215.16179822451724,1694.9954137271352,962.0875320511291,0.22364056393684015,0.22364056393684012
Tampa,U.S.A.,1,12741.53320997879,6695.949505000001,499990.7133324086,404692.5103326645,0.02548353973428271,0.016545770761845362
Tampa,U.S.A.,2,503.5731601333333,0.0,22290.035935073356,4340.3875869824715,0.02259185052909499,0.0
Tampa,U.S.A.,3,1922060.0603108336,48434.09839333334,1086598.1531765435,631471.5334433741,1.7688784530802986,0.07670036704461607
Tampa,U.S.A.,4,258309.8784121334,22869.375935,463551.92769119516,228252.62329821134,0.5572404362520782,0.10019326658568664
Tampa,U.S.A.,5,19690.715923666667,292.41424333333333,83666.55089351717,10106.931900092683,0.23534752793535302,0.028932048441985825
Tampa,U.S.A.,6,24463.437792500004,697.2534975,131461.9723955171,99525.98016013089,0.18608756088718334,0.007005743589544801
Tampa,U.S.A.,7,3759531.8061875,4039276.0706316675,3114718.388366268,702784.3307924896,1.207021418125524,5.7475329110949405
Tampa,U.S.A.,8,237771.43794250005,1688.6221975,324912.39598253445,168252.98845933186,0.731801682184146,0.01003620924039726
Tampa,U.S.A.,9,61023.725724111115,4135.778824722223,65274.26122585023,43495.180329048315,0.9348819056406908,0.0950859105177715
Tampa,U.S.A.,10,26127.741316833333,3520.8479086666666,94749.24470559639,42951.058740506945,0.27575672395085693,0.08197348358600928
Tampa,U.S.A.,11,72145.41913911111,207.59039000000004,37107.11426996907,3032.1027509440005,1.9442476344084423,0.06846416729623356
Tampico,Mexico,1,22550.543864837466,21058.281599261656,79242.25898985268,73998.47269191207,0.28457724643772664,0.28457724643772675
Tampico,Mexico,2,569.6123732824072,1609.857744030207,3052.9926125927745,8628.470922299908,0.1865750905956697,0.18657509059566968
Tampico,Mexico,3,1480294.8917286848,3365532.422095704,158256.69917751037,359805.3705865104,9.353758162668967,9.353758162668965
Tampico,Mexico,4,12704.142836681725,25082.339200880917,64778.164863346756,127894.33532041722,0.1961176711856818,0.19611767118568182
Tampico,Mexico,5,169.2727902966702,579.7426664663539,9994.842587863737,34231.35332408814,0.01693601362989049,0.01693601362989049
Tampico,Mexico,6,1805.9714677368777,5740.557235541026,28467.36865649894,90487.89642433498,0.06344005621062503,0.06344005621062503
Tampico,Mexico,7,1407093.875684205,4510126.922503205,292436.1741177077,937339.2101225486,4.811627289029706,4.8116272890297065
Tampico,Mexico,8,28517.429344182827,55592.89070460649,71302.42532774509,138999.4831012804,0.3999503412836389,0.3999503412836389
Tampico,Mexico,9,2754.914338418235,4027.32236317842,25380.635546262838,37103.15043255898,0.10854394616701712,0.10854394616701712
Tampico,Mexico,10,2367.492164987842,3667.068185687878,23064.432607994808,35725.08001865096,0.10264688515108757,0.10264688515108757
Tampico,Mexico,11,140.34273482476007,623.4378237519371,3206.7160867552648,14245.041619100059,0.043765251125417445,0.04376525112541744
Tan-Shui,Taiwan,1,345493.7220238397,228531.89384571975,736225.515813671,486987.1742990179,0.469277028034002,0.46927702803400223
Tan-Shui,Taiwan,2,1057.7532196712177,947.3986687216523,15876.248528394746,14219.892164233283,0.06662488419600014,0.06662488419600014
Tan-Shui,Taiwan,3,1274076.8661747011,569825.671068868,799766.5325447905,357692.31292460166,1.5930609925882928,1.5930609925882924
Tan-Shui,Taiwan,4,329070.2634055558,253557.3748838774,546261.3085653351,420908.841677244,0.6024044870939228,0.602404487093923
Tan-Shui,Taiwan,5,18174.037121886402,18944.257182637157,77622.67449389551,80912.34209297429,0.2341330962941204,0.23413309629412035
Tan-Shui,Taiwan,6,88525.33483881108,85480.17181917094,361129.05425172584,348706.6573940654,0.24513490065826796,0.24513490065826807
Tan-Shui,Taiwan,7,1662555.086774044,1129621.442880255,1401832.5424180925,952473.7627283436,1.185986939571411,1.1859869395714115
Tan-Shui,Taiwan,8,119576.64452984925,78175.15275815038,323450.53541065357,211460.98483405277,0.36969066808943274,0.36969066808943274
Tan-Shui,Taiwan,9,84141.21840580116,79047.40858720051,166006.9466155913,155957.08246282654,0.5068535993294311,0.506853599329431
Tan-Shui,Taiwan,10,48240.05154524484,25477.714226298525,137404.30341250956,72569.31665017286,0.3510810822308857,0.3510810822308858
Tan-Shui,Taiwan,11,21106.46651668365,23752.102186197873,46363.835857077,52175.411083182575,0.45523555431753493,0.4552355543175349
Tanah Merah,Indonesia,1,5.447853508982741,779.5871297628248,83.31706320405095,11922.660926255776,0.06538700836874746,0.06538700836874746
Tanah Merah,Indonesia,2,0.0300251906014571,3.810839147955681,10.393892826217717,1319.2074017969426,0.0028887339039826436,0.002888733903982643
